vote_trump,vote_biden,finish_college,age_group,racial_group,income,gender
0,0,0,19-24,White,NA,Female
0,0,0,25-44,White,"Less than 25,000",Female
1,0,0,19-24,White,"125,000 to 250,000",Female
1,0,0,45-65,White,"75,000 to 125,000",Female
0,0,1,45-65,White,"Less than 25,000",Female
0,0,0,older than 65,White,"25,000 to 74,999",Male
1,0,0,45-65,White,"125,000 to 250,000",Female
1,0,0,25-44,White,"75,000 to 125,000",Male
0,0,0,19-24,Black/African American/Negro,NA,Female
1,0,0,25-44,White,"25,000 to 74,999",Female
0,0,0,older than 65,Chinese,"75,000 to 125,000",Female
0,0,0,45-65,White,"Less than 25,000",Female
1,0,1,45-65,White,"125,000 to 250,000",Male
1,0,0,25-44,White,"Less than 25,000",Male
1,0,1,45-65,White,"25,000 to 74,999",Male
0,0,0,19-24,Chinese,"75,000 to 125,000",Male
1,0,1,older than 65,White,NA,Male
0,1,0,25-44,Black/African American/Negro,"Less than 25,000",Female
0,1,0,older than 65,White,"25,000 to 74,999",Female
1,0,0,45-65,White,"75,000 to 125,000",Female
0,1,0,19-24,White,"25,000 to 74,999",Female
1,0,1,45-65,White,"25,000 to 74,999",Female
1,0,0,19-24,White,"25,000 to 74,999",Female
1,0,0,older than 65,Some other race,"Less than 25,000",Female
1,0,0,19-24,Other Asian or Pacific Islander,"above 250,000",Female
0,0,0,45-65,Black/African American/Negro,"25,000 to 74,999",Male
0,1,0,45-65,Some other race,"25,000 to 74,999",Female
1,0,1,25-44,American Indian or Alaska Native,"25,000 to 74,999",Female
0,1,0,25-44,Black/African American/Negro,"25,000 to 74,999",Female
0,1,1,25-44,White,NA,Male
0,1,1,25-44,White,"Less than 25,000",Male
0,1,0,older than 65,White,"75,000 to 125,000",Female
1,0,0,25-44,White,"125,000 to 250,000",Male
0,0,0,45-65,Black/African American/Negro,"Less than 25,000",Male
0,1,0,19-24,White,"Less than 25,000",Female
0,1,0,19-24,Other Asian or Pacific Islander,"25,000 to 74,999",Male
0,0,0,45-65,White,"25,000 to 74,999",Male
0,1,0,25-44,Some other race,"Less than 25,000",Female
0,1,0,25-44,Black/African American/Negro,NA,Female
0,1,0,25-44,White,"125,000 to 250,000",Male
1,0,0,45-65,White,"25,000 to 74,999",Female
1,0,0,25-44,White,"25,000 to 74,999",Female
1,0,1,45-65,White,"75,000 to 125,000",Male
0,0,0,45-65,White,"Less than 25,000",Male
0,1,1,45-65,White,"above 250,000",Female
0,1,0,25-44,White,"125,000 to 250,000",Male
1,0,0,45-65,White,"25,000 to 74,999",Female
0,1,0,19-24,White,"25,000 to 74,999",Male
1,0,1,25-44,White,"75,000 to 125,000",Female
0,1,0,45-65,White,"125,000 to 250,000",Female
1,0,0,45-65,White,NA,Male
0,1,1,25-44,White,"25,000 to 74,999",Female
0,1,0,25-44,White,"125,000 to 250,000",Female
0,1,0,19-24,White,"Less than 25,000",Female
0,1,0,19-24,White,"25,000 to 74,999",Female
0,0,0,25-44,White,"75,000 to 125,000",Female
1,0,0,25-44,White,"75,000 to 125,000",Female
0,0,0,25-44,White,"Less than 25,000",Female
0,1,0,45-65,Chinese,"125,000 to 250,000",Female
0,0,0,19-24,White,"25,000 to 74,999",Female
1,0,0,19-24,American Indian or Alaska Native,"Less than 25,000",Female
1,0,0,25-44,White,"25,000 to 74,999",Female
1,0,0,19-24,White,"25,000 to 74,999",Female
1,0,0,19-24,Some other race,"25,000 to 74,999",Male
1,0,1,45-65,Some other race,"75,000 to 125,000",Female
1,0,0,25-44,White,"75,000 to 125,000",Female
0,1,0,19-24,White,"Less than 25,000",Female
0,0,0,25-44,White,"Less than 25,000",Female
1,0,0,older than 65,White,"75,000 to 125,000",Female
1,0,0,older than 65,White,"25,000 to 74,999",Female
0,0,1,19-24,White,"25,000 to 74,999",Female
0,1,1,25-44,Other Asian or Pacific Islander,"Less than 25,000",Female
0,0,0,45-65,White,"25,000 to 74,999",Female
0,1,0,45-65,Black/African American/Negro,"25,000 to 74,999",Female
0,0,0,25-44,White,"25,000 to 74,999",Male
0,1,0,older than 65,White,"25,000 to 74,999",Female
0,1,1,25-44,White,"Less than 25,000",Female
0,1,0,45-65,White,"75,000 to 125,000",Female
0,0,1,25-44,White,"125,000 to 250,000",Male
1,0,0,25-44,White,"Less than 25,000",Female
0,0,0,19-24,Other Asian or Pacific Islander,"Less than 25,000",Male
0,1,0,19-24,Black/African American/Negro,"75,000 to 125,000",Female
0,1,1,25-44,White,"25,000 to 74,999",Female
0,1,0,25-44,White,"25,000 to 74,999",Female
0,1,0,25-44,White,"25,000 to 74,999",Female
0,1,0,25-44,White,"Less than 25,000",Female
1,0,0,25-44,White,"above 250,000",Female
1,0,0,45-65,White,"Less than 25,000",Female
0,1,1,25-44,White,"25,000 to 74,999",Female
0,0,0,19-24,White,"Less than 25,000",Female
1,0,1,older than 65,White,"75,000 to 125,000",Male
0,0,0,25-44,White,"Less than 25,000",Male
1,0,0,45-65,White,"75,000 to 125,000",Female
0,1,0,45-65,White,"25,000 to 74,999",Female
0,1,1,45-65,White,"125,000 to 250,000",Female
0,1,1,19-24,White,NA,Female
0,0,0,45-65,White,"25,000 to 74,999",Female
1,0,1,45-65,Some other race,"125,000 to 250,000",Female
0,1,0,25-44,White,"125,000 to 250,000",Male
1,0,0,25-44,Other Asian or Pacific Islander,"Less than 25,000",Female
1,0,1,45-65,White,"25,000 to 74,999",Female
0,1,1,25-44,White,"75,000 to 125,000",Female
1,0,0,25-44,White,"25,000 to 74,999",Male
0,0,0,19-24,White,"Less than 25,000",Female
1,0,0,19-24,White,NA,Female
0,1,0,19-24,White,"Less than 25,000",Female
1,0,0,19-24,White,"Less than 25,000",Female
0,1,0,older than 65,Chinese,"125,000 to 250,000",Female
1,0,1,older than 65,White,"25,000 to 74,999",Male
1,0,0,25-44,White,"125,000 to 250,000",Male
0,1,0,older than 65,White,"25,000 to 74,999",Female
1,0,0,45-65,White,"25,000 to 74,999",Female
1,0,0,25-44,White,"125,000 to 250,000",Male
0,1,0,45-65,Black/African American/Negro,"25,000 to 74,999",Female
0,0,0,45-65,White,NA,Female
0,1,0,45-65,White,"25,000 to 74,999",Female
0,1,1,25-44,White,"75,000 to 125,000",Male
0,1,0,19-24,American Indian or Alaska Native,"25,000 to 74,999",Female
1,0,1,45-65,White,"25,000 to 74,999",Female
1,0,1,older than 65,White,"25,000 to 74,999",Female
1,0,0,25-44,White,"25,000 to 74,999",Female
1,0,0,older than 65,White,"25,000 to 74,999",Female
0,0,0,25-44,White,"Less than 25,000",Female
0,1,1,45-65,White,"25,000 to 74,999",Female
0,0,0,19-24,Other Asian or Pacific Islander,NA,Female
0,1,1,45-65,White,"75,000 to 125,000",Male
0,0,0,25-44,Black/African American/Negro,"25,000 to 74,999",Female
0,1,0,19-24,White,"75,000 to 125,000",Female
0,0,1,45-65,White,"25,000 to 74,999",Female
0,1,0,25-44,White,"25,000 to 74,999",Female
1,0,0,25-44,White,"75,000 to 125,000",Female
1,0,0,45-65,White,"75,000 to 125,000",Female
0,1,0,19-24,White,NA,Female
1,0,0,19-24,White,"Less than 25,000",Female
0,1,0,25-44,White,NA,Male
1,0,0,45-65,White,"Less than 25,000",Female
0,1,0,25-44,Black/African American/Negro,"25,000 to 74,999",Female
0,1,0,45-65,White,"Less than 25,000",Female
1,0,1,19-24,White,"25,000 to 74,999",Female
1,0,0,45-65,White,"125,000 to 250,000",Female
0,1,0,19-24,White,"75,000 to 125,000",Female
1,0,0,25-44,White,"125,000 to 250,000",Male
1,0,0,25-44,White,"75,000 to 125,000",Male
0,1,0,45-65,White,"25,000 to 74,999",Female
1,0,1,25-44,Some other race,"125,000 to 250,000",Female
0,0,0,25-44,White,"25,000 to 74,999",Male
0,0,0,45-65,White,"25,000 to 74,999",Male
0,0,0,25-44,White,"25,000 to 74,999",Female
1,0,1,45-65,White,"75,000 to 125,000",Female
0,0,0,19-24,White,"125,000 to 250,000",Female
0,1,0,45-65,White,"25,000 to 74,999",Female
0,1,1,25-44,Other Asian or Pacific Islander,"25,000 to 74,999",Female
1,0,1,19-24,Black/African American/Negro,"Less than 25,000",Female
1,0,1,25-44,White,"25,000 to 74,999",Female
0,1,1,45-65,White,"Less than 25,000",Female
0,1,0,25-44,White,"125,000 to 250,000",Male
0,1,1,45-65,Other Asian or Pacific Islander,"75,000 to 125,000",Male
1,0,1,45-65,White,NA,Female
0,1,0,25-44,White,"25,000 to 74,999",Female
0,1,1,45-65,White,"75,000 to 125,000",Female
1,0,0,25-44,Japanese,"75,000 to 125,000",Female
0,1,0,25-44,White,"25,000 to 74,999",Female
0,1,1,25-44,White,NA,Female
1,0,0,25-44,White,"125,000 to 250,000",Female
1,0,1,25-44,White,"25,000 to 74,999",Male
0,1,0,25-44,White,"25,000 to 74,999",Female
1,0,1,25-44,White,"125,000 to 250,000",Male
0,1,0,45-65,White,"Less than 25,000",Female
0,1,1,45-65,White,"25,000 to 74,999",Female
0,1,0,19-24,Black/African American/Negro,"Less than 25,000",Female
0,0,0,19-24,Black/African American/Negro,NA,Male
0,0,0,45-65,White,"125,000 to 250,000",Female
0,1,1,19-24,White,"Less than 25,000",Female
0,0,1,19-24,Some other race,"25,000 to 74,999",Female
0,1,1,45-65,White,"25,000 to 74,999",Female
1,0,0,25-44,White,"25,000 to 74,999",Female
1,0,0,45-65,White,"25,000 to 74,999",Female
1,0,0,25-44,White,"Less than 25,000",Female
0,0,0,45-65,White,"25,000 to 74,999",Female
0,1,1,older than 65,White,"25,000 to 74,999",Female
0,0,0,19-24,White,"25,000 to 74,999",Female
0,0,0,19-24,White,"75,000 to 125,000",Female
1,0,0,19-24,White,NA,Female
1,0,1,25-44,Japanese,"Less than 25,000",Female
0,0,0,19-24,Black/African American/Negro,"25,000 to 74,999",Male
0,1,0,19-24,American Indian or Alaska Native,"25,000 to 74,999",Female
1,0,0,45-65,White,"Less than 25,000",Female
0,1,0,older than 65,White,"25,000 to 74,999",Female
1,0,0,25-44,White,"125,000 to 250,000",Male
0,1,0,19-24,Black/African American/Negro,"Less than 25,000",Female
0,1,1,45-65,White,"25,000 to 74,999",Female
0,1,1,19-24,American Indian or Alaska Native,"Less than 25,000",Male
0,1,1,25-44,Black/African American/Negro,"25,000 to 74,999",Female
0,1,0,19-24,Other Asian or Pacific Islander,NA,Male
0,1,0,19-24,White,"25,000 to 74,999",Female
0,1,0,19-24,White,NA,Female
0,0,0,19-24,Other Asian or Pacific Islander,NA,Male
0,0,1,older than 65,White,"25,000 to 74,999",Female
0,0,0,19-24,White,"Less than 25,000",Female
0,0,0,19-24,Black/African American/Negro,"Less than 25,000",Female
1,0,0,25-44,White,"25,000 to 74,999",Male
1,0,0,45-65,White,"125,000 to 250,000",Male
1,0,0,25-44,White,"Less than 25,000",Female
1,0,0,45-65,White,"Less than 25,000",Female
0,0,0,19-24,Black/African American/Negro,"25,000 to 74,999",Female
0,1,0,25-44,White,"25,000 to 74,999",Female
0,1,1,45-65,White,"25,000 to 74,999",Male
1,0,0,25-44,White,"Less than 25,000",Female
1,0,0,45-65,White,"25,000 to 74,999",Female
0,1,0,19-24,Some other race,"Less than 25,000",Female
0,1,0,19-24,White,"Less than 25,000",Male
0,0,0,19-24,Some other race,NA,Male
0,1,0,45-65,White,"25,000 to 74,999",Female
0,0,0,19-24,White,"Less than 25,000",Female
0,1,0,19-24,Other Asian or Pacific Islander,"125,000 to 250,000",Male
0,0,0,25-44,White,"25,000 to 74,999",Female
0,1,0,25-44,White,"Less than 25,000",Male
0,0,0,19-24,White,"Less than 25,000",Female
0,0,0,19-24,White,"25,000 to 74,999",Male
0,1,0,19-24,Black/African American/Negro,"Less than 25,000",Female
1,0,0,25-44,White,"above 250,000",Male
0,0,1,19-24,Some other race,"Less than 25,000",Female
0,1,0,25-44,Black/African American/Negro,"Less than 25,000",Female
0,0,0,25-44,Black/African American/Negro,"Less than 25,000",Female
1,0,0,25-44,White,"125,000 to 250,000",Male
0,1,0,19-24,White,"25,000 to 74,999",Male
0,1,0,25-44,Black/African American/Negro,"25,000 to 74,999",Male
0,0,0,19-24,Black/African American/Negro,"Less than 25,000",Female
0,1,0,25-44,Black/African American/Negro,"Less than 25,000",Female
0,0,0,19-24,White,"Less than 25,000",Female
0,1,1,25-44,White,"25,000 to 74,999",Male
1,0,0,45-65,White,"Less than 25,000",Female
0,1,0,25-44,Black/African American/Negro,"Less than 25,000",Female
1,0,1,older than 65,White,NA,Female
0,1,0,19-24,Black/African American/Negro,"Less than 25,000",Female
0,1,1,45-65,White,"25,000 to 74,999",Female
0,0,0,19-24,Some other race,"25,000 to 74,999",Female
1,0,0,older than 65,White,NA,Female
0,0,0,19-24,White,NA,Male
0,1,0,19-24,White,"25,000 to 74,999",Female
0,1,0,older than 65,White,"25,000 to 74,999",Female
0,1,0,19-24,White,"Less than 25,000",Female
0,1,0,19-24,Some other race,"25,000 to 74,999",Female
0,1,0,45-65,White,"Less than 25,000",Female
0,1,1,25-44,Black/African American/Negro,"25,000 to 74,999",Male
1,0,0,45-65,White,"75,000 to 125,000",Male
0,1,0,45-65,White,"25,000 to 74,999",Female
1,0,0,older than 65,White,"Less than 25,000",Female
0,0,0,45-65,Some other race,"Less than 25,000",Female
1,0,0,45-65,White,"25,000 to 74,999",Female
0,0,0,19-24,Black/African American/Negro,"Less than 25,000",Male
0,1,0,25-44,Some other race,"Less than 25,000",Female
1,0,0,older than 65,White,"75,000 to 125,000",Female
1,0,0,45-65,White,"Less than 25,000",Female
0,1,1,45-65,White,"Less than 25,000",Male
0,1,0,19-24,White,"25,000 to 74,999",Female
1,0,0,19-24,White,NA,Male
0,1,1,25-44,Black/African American/Negro,"Less than 25,000",Female
0,0,0,25-44,White,"Less than 25,000",Female
0,1,0,25-44,Black/African American/Negro,"25,000 to 74,999",Female
0,1,0,older than 65,White,"125,000 to 250,000",Female
0,1,0,45-65,White,"25,000 to 74,999",Male
1,0,0,25-44,White,"75,000 to 125,000",Female
1,0,0,older than 65,White,"25,000 to 74,999",Female
0,0,0,19-24,Other Asian or Pacific Islander,"Less than 25,000",Male
1,0,0,45-65,White,"25,000 to 74,999",Female
0,0,1,25-44,Chinese,"25,000 to 74,999",Female
0,1,1,25-44,Black/African American/Negro,"75,000 to 125,000",Female
0,1,1,45-65,White,"125,000 to 250,000",Male
0,1,0,25-44,White,"25,000 to 74,999",Female
0,1,0,19-24,Black/African American/Negro,"25,000 to 74,999",Male
0,0,1,45-65,Some other race,"75,000 to 125,000",Female
1,0,1,older than 65,White,"75,000 to 125,000",Male
0,0,0,25-44,White,"Less than 25,000",Female
1,0,0,45-65,White,"Less than 25,000",Female
0,0,1,19-24,White,"Less than 25,000",Female
0,1,0,19-24,Black/African American/Negro,NA,Male
1,0,0,25-44,White,"75,000 to 125,000",Male
1,0,0,25-44,White,"25,000 to 74,999",Female
0,1,1,25-44,White,"75,000 to 125,000",Female
0,1,0,19-24,White,NA,Female
1,0,0,25-44,White,NA,Male
1,0,1,25-44,White,"25,000 to 74,999",Male
0,1,0,25-44,Black/African American/Negro,"25,000 to 74,999",Female
0,1,0,25-44,White,"125,000 to 250,000",Female
0,0,0,25-44,White,"Less than 25,000",Female
1,0,1,45-65,American Indian or Alaska Native,"25,000 to 74,999",Male
0,1,0,45-65,White,"25,000 to 74,999",Female
1,0,0,25-44,White,"25,000 to 74,999",Male
0,1,0,19-24,Black/African American/Negro,"Less than 25,000",Male
0,0,0,25-44,White,"Less than 25,000",Female
1,0,0,25-44,White,"125,000 to 250,000",Female
0,1,1,45-65,White,"125,000 to 250,000",Female
1,0,0,19-24,White,"125,000 to 250,000",Female
1,0,0,25-44,White,"125,000 to 250,000",Male
1,0,0,25-44,White,"Less than 25,000",Male
1,0,0,25-44,White,"Less than 25,000",Female
0,0,0,25-44,Other Asian or Pacific Islander,"25,000 to 74,999",Female
1,0,1,older than 65,White,"75,000 to 125,000",Female
1,0,0,25-44,Some other race,"Less than 25,000",Male
0,1,0,25-44,Some other race,"Less than 25,000",Female
0,1,1,25-44,Black/African American/Negro,"25,000 to 74,999",Male
0,1,0,19-24,White,"75,000 to 125,000",Female
1,0,1,25-44,White,"25,000 to 74,999",Male
1,0,0,25-44,White,"75,000 to 125,000",Male
0,1,0,45-65,Black/African American/Negro,"25,000 to 74,999",Male
0,1,0,19-24,Black/African American/Negro,"Less than 25,000",Male
0,0,0,25-44,White,"Less than 25,000",Male
1,0,0,45-65,White,"25,000 to 74,999",Female
0,1,0,25-44,Black/African American/Negro,"Less than 25,000",Male
0,0,0,older than 65,White,"25,000 to 74,999",Female
0,0,0,25-44,Some other race,"Less than 25,000",Male
0,1,0,25-44,White,"25,000 to 74,999",Female
0,1,0,25-44,Black/African American/Negro,"Less than 25,000",Female
1,0,0,25-44,White,"75,000 to 125,000",Female
0,0,0,45-65,Other Asian or Pacific Islander,"25,000 to 74,999",Female
0,0,0,25-44,Black/African American/Negro,"Less than 25,000",Female
0,1,0,45-65,Black/African American/Negro,"Less than 25,000",Female
0,1,1,25-44,American Indian or Alaska Native,"Less than 25,000",Female
1,0,0,25-44,Black/African American/Negro,"Less than 25,000",Female
1,0,0,45-65,White,"Less than 25,000",Female
1,0,0,25-44,White,"25,000 to 74,999",Female
0,1,1,25-44,White,"25,000 to 74,999",Female
0,1,0,25-44,White,"Less than 25,000",Male
1,0,0,25-44,White,"25,000 to 74,999",Male
0,1,0,19-24,White,"25,000 to 74,999",Female
0,1,0,19-24,White,"25,000 to 74,999",Female
0,1,0,25-44,White,"125,000 to 250,000",Male
0,1,0,45-65,White,"Less than 25,000",Female
0,1,0,25-44,Some other race,"25,000 to 74,999",Female
0,1,0,19-24,White,"25,000 to 74,999",Female
0,0,0,19-24,White,"125,000 to 250,000",Female
1,0,0,older than 65,White,"25,000 to 74,999",Female
0,0,0,45-65,White,"Less than 25,000",Female
0,0,0,25-44,White,"25,000 to 74,999",Male
1,0,0,25-44,White,"Less than 25,000",Female
1,0,0,older than 65,White,"25,000 to 74,999",Female
1,0,0,25-44,White,"Less than 25,000",Male
1,0,0,25-44,American Indian or Alaska Native,"25,000 to 74,999",Male
0,0,0,45-65,White,"Less than 25,000",Female
0,0,0,25-44,American Indian or Alaska Native,"Less than 25,000",Female
0,1,0,25-44,Black/African American/Negro,"Less than 25,000",Male
1,0,0,older than 65,White,"25,000 to 74,999",Female
1,0,0,25-44,White,"Less than 25,000",Female
0,1,1,25-44,Some other race,"25,000 to 74,999",Female
0,1,0,45-65,Black/African American/Negro,"Less than 25,000",Female
0,1,1,25-44,White,"75,000 to 125,000",Female
1,0,0,45-65,White,"75,000 to 125,000",Female
1,0,0,25-44,White,"Less than 25,000",Female
0,1,0,45-65,White,"Less than 25,000",Female
1,0,0,45-65,White,"Less than 25,000",Female
0,1,0,45-65,White,"25,000 to 74,999",Female
0,1,1,25-44,Other Asian or Pacific Islander,"25,000 to 74,999",Female
0,1,1,45-65,Chinese,"Less than 25,000",Male
0,1,1,45-65,White,"above 250,000",Female
0,0,0,19-24,Black/African American/Negro,"25,000 to 74,999",Female
0,0,0,19-24,Other Asian or Pacific Islander,"125,000 to 250,000",Female
1,0,0,25-44,White,"25,000 to 74,999",Male
0,1,0,45-65,Other Asian or Pacific Islander,"75,000 to 125,000",Female
1,0,0,45-65,White,NA,Female
0,0,0,older than 65,American Indian or Alaska Native,"Less than 25,000",Female
0,1,0,older than 65,White,"25,000 to 74,999",Female
0,1,1,25-44,Black/African American/Negro,"75,000 to 125,000",Female
1,0,0,25-44,Black/African American/Negro,NA,Male
0,0,0,25-44,White,"Less than 25,000",Female
0,0,1,45-65,Black/African American/Negro,"75,000 to 125,000",Female
0,0,0,19-24,American Indian or Alaska Native,"Less than 25,000",Female
0,0,0,25-44,White,"25,000 to 74,999",Female
0,1,0,19-24,White,"Less than 25,000",Male
1,0,0,25-44,White,"Less than 25,000",Male
0,1,0,45-65,White,"25,000 to 74,999",Male
0,0,0,25-44,Black/African American/Negro,"Less than 25,000",Female
1,0,0,45-65,White,"Less than 25,000",Male
0,1,0,45-65,White,"Less than 25,000",Female
0,0,0,25-44,Black/African American/Negro,"Less than 25,000",Female
1,0,0,45-65,White,"Less than 25,000",Female
0,0,0,45-65,White,"25,000 to 74,999",Male
0,0,0,25-44,Some other race,"25,000 to 74,999",Male
1,0,0,25-44,White,"75,000 to 125,000",Male
0,1,0,25-44,Some other race,"Less than 25,000",Female
1,0,0,19-24,White,"125,000 to 250,000",Female
0,1,0,25-44,Some other race,"Less than 25,000",Male
0,1,1,25-44,White,"75,000 to 125,000",Female
1,0,0,25-44,White,"125,000 to 250,000",Male
1,0,1,older than 65,Chinese,"Less than 25,000",Female
0,1,0,45-65,White,"25,000 to 74,999",Female
1,0,0,older than 65,White,"Less than 25,000",Male
1,0,0,25-44,White,"75,000 to 125,000",Male
1,0,0,25-44,White,"125,000 to 250,000",Male
1,0,0,45-65,White,"75,000 to 125,000",Male
0,1,0,45-65,White,NA,Male
0,1,0,25-44,White,"Less than 25,000",Female
0,0,1,19-24,Black/African American/Negro,"25,000 to 74,999",Male
0,1,1,25-44,Other Asian or Pacific Islander,"125,000 to 250,000",Female
1,0,0,25-44,White,"Less than 25,000",Female
1,0,0,25-44,White,"25,000 to 74,999",Male
0,1,0,older than 65,Black/African American/Negro,"25,000 to 74,999",Male
1,0,0,25-44,White,NA,Male
0,1,0,25-44,White,"25,000 to 74,999",Male
1,0,1,25-44,White,"75,000 to 125,000",Male
0,1,1,45-65,White,"125,000 to 250,000",Female
0,1,0,19-24,Other Asian or Pacific Islander,"25,000 to 74,999",Male
0,1,0,45-65,Black/African American/Negro,"Less than 25,000",Female
1,0,0,19-24,White,"Less than 25,000",Female
0,1,1,45-65,White,"25,000 to 74,999",Male
0,1,0,19-24,White,"25,000 to 74,999",Female
0,1,0,45-65,White,"Less than 25,000",Male
1,0,1,45-65,Chinese,"25,000 to 74,999",Male
0,1,0,45-65,White,"25,000 to 74,999",Male
1,0,0,25-44,White,"above 250,000",Male
